order_id,customer_id,restaurant_id,order_value,distance_km,estimated_delivery_min,hour_of_day,day_of_week,is_weekend,rain,surge_pricing_multiplier,promo_applied,prep_delay_min,was_cancelled
ord_004733,cust_01135,rest_0411,151,13.85,77,13,Tuesday,0,1,1.0,0,11,1
ord_004734,cust_02732,rest_1067,441,8.18,49,15,Sunday,1,0,1.0,0,0,0
ord_004735,cust_01209,rest_0032,304,4.43,29,21,Tuesday,0,0,1.0,0,1,0
ord_004736,cust_04751,rest_0205,260,12.84,59,12,Friday,0,1,1.0,0,0,0
ord_004737,cust_04007,rest_0902,193,6.91,38,20,Sunday,1,1,1.8,0,0,1
ord_004738,cust_01451,rest_0386,347,12.36,49,12,Saturday,1,0,1.5,0,9,0
ord_004739,cust_02186,rest_1313,156,2.09,18,15,Friday,0,0,1.2,0,0,0
ord_004740,cust_03584,rest_0420,150,11.8,52,12,Monday,0,0,1.0,0,0,0
ord_004741,cust_01883,rest_0741,235,8.66,43,19,Monday,0,0,1.0,1,0,0
ord_004742,cust_01760,rest_0723,212,14.52,54,12,Sunday,1,0,1.2,0,0,0
ord_004743,cust_04913,rest_0747,504,8.9,54,9,Saturday,1,1,1.0,0,0,0
ord_004744,cust_03684,rest_0069,488,0.97,20,12,Friday,0,0,1.0,0,0,0
ord_004745,cust_02644,rest_0150,522,13.15,55,20,Saturday,1,1,1.0,1,0,1
ord_004746,cust_01857,rest_0744,408,5.45,42,20,Friday,0,1,1.0,0,0,0
ord_004747,cust_03176,rest_0164,303,2.44,25,13,Saturday,1,0,1.0,0,0,0
ord_004748,cust_02603,rest_0239,273,3.69,36,12,Wednesday,0,0,1.0,0,0,0
ord_004749,cust_02593,rest_0490,232,3.88,26,12,Sunday,1,0,1.0,0,0,0
ord_004750,cust_04227,rest_0389,163,1.31,17,12,Sunday,1,0,1.0,1,10,1
ord_004751,cust_00273,rest_1452,416,3.99,25,20,Tuesday,0,0,1.0,0,0,0
ord_004752,cust_00642,rest_0219,215,3.11,24,16,Tuesday,0,0,1.2,0,0,0
ord_004753,cust_02228,rest_1156,405,2.8,21,10,Saturday,1,0,1.0,1,4,0
ord_004754,cust_03237,rest_1210,375,9.08,41,13,Thursday,0,0,1.0,0,0,0
ord_004755,cust_02603,rest_0108,348,13.93,69,0,Saturday,1,0,2.0,1,1,0
ord_004756,cust_04508,rest_0929,516,1.51,29,9,Thursday,0,0,1.0,0,0,0
ord_004757,cust_03677,rest_0140,237,13.11,74,19,Wednesday,0,0,1.0,0,13,0
ord_004758,cust_00791,rest_1094,286,12.76,63,20,Wednesday,0,0,1.0,1,6,0
ord_004759,cust_04650,rest_0005,180,13.89,68,8,Saturday,1,0,1.0,0,0,0
ord_004760,cust_00732,rest_1473,296,9.93,48,17,Sunday,1,0,1.8,0,0,0
ord_004761,cust_02715,rest_1030,278,2.86,28,13,Saturday,1,0,1.0,0,0,0
ord_004762,cust_01297,rest_1429,267,4.4,36,14,Monday,0,0,1.0,0,5,0
ord_004763,cust_00197,rest_0054,309,1.22,19,19,Wednesday,0,0,1.0,1,3,0
ord_004764,cust_03678,rest_0431,188,11.16,62,20,Wednesday,0,0,1.0,0,4,0
ord_004765,cust_01891,rest_0988,227,14.5,73,6,Thursday,0,0,1.8,0,0,0
ord_004766,cust_04070,rest_0003,526,4.36,28,8,Wednesday,0,1,1.0,1,3,0
ord_004767,cust_00575,rest_0940,220,13.34,70,20,Thursday,0,0,1.0,0,6,0
ord_004768,cust_04080,rest_0959,290,9.26,40,18,Saturday,1,0,1.0,1,0,0
ord_004769,cust_03739,rest_0431,233,8.13,44,21,Saturday,1,0,1.0,0,0,0
ord_004770,cust_04905,rest_0350,294,2.36,18,15,Sunday,1,0,1.0,0,2,0
ord_004771,cust_02663,rest_0648,221,6.15,35,10,Wednesday,0,1,1.2,1,2,0
ord_004772,cust_02043,rest_0737,255,4.65,38,16,Wednesday,0,1,1.0,0,1,1
ord_004773,cust_04664,rest_0407,175,2.88,20,7,Sunday,1,0,1.0,0,0,0
ord_004774,cust_01925,rest_0023,149,6.39,36,12,Wednesday,0,0,1.2,0,0,0
ord_004775,cust_04451,rest_0037,176,11.36,58,21,Tuesday,0,1,1.0,1,0,0
ord_004776,cust_04814,rest_0290,196,1.76,23,8,Thursday,0,0,1.0,0,0,0
ord_004777,cust_04037,rest_0022,245,5.81,34,23,Thursday,0,0,1.0,0,6,0
ord_004778,cust_04544,rest_1069,183,14.71,55,22,Wednesday,0,0,1.0,1,0,0
ord_004779,cust_01261,rest_0576,197,11.42,65,16,Thursday,0,0,1.0,1,3,0
ord_004780,cust_03837,rest_0037,298,13.83,55,20,Thursday,0,0,1.2,0,0,0
ord_004781,cust_04698,rest_1080,145,10.38,52,19,Saturday,1,0,1.0,1,0,0
ord_004782,cust_01507,rest_0841,473,7.6,41,11,Wednesday,0,0,1.5,0,5,0
ord_004783,cust_00218,rest_0321,142,11.38,59,11,Thursday,0,0,1.0,0,1,0
ord_004784,cust_02944,rest_0475,470,8.8,37,17,Tuesday,0,1,1.0,1,0,0
ord_004785,cust_03255,rest_0135,205,3.3,19,13,Sunday,1,0,1.2,0,0,0
ord_004786,cust_04835,rest_0420,97,0.99,24,13,Tuesday,0,1,1.0,0,0,0
ord_004787,cust_01353,rest_0615,112,8.71,38,13,Thursday,0,0,1.0,0,3,0
ord_004788,cust_03652,rest_1176,185,4.77,28,9,Tuesday,0,0,1.0,0,5,0
ord_004789,cust_01155,rest_0222,180,14.03,56,12,Tuesday,0,0,1.0,1,0,0
ord_004790,cust_01178,rest_1421,521,4.34,30,18,Wednesday,0,0,1.0,0,0,0
ord_004791,cust_04120,rest_0127,612,13.75,54,13,Thursday,0,0,1.0,0,9,1
ord_004792,cust_01111,rest_0967,299,5.89,36,20,Saturday,1,0,1.2,0,3,0
ord_004793,cust_00084,rest_0541,827,6.35,34,10,Monday,0,0,1.0,0,2,0
ord_004794,cust_00285,rest_0703,244,12.14,54,13,Sunday,1,1,1.0,1,0,0
ord_004795,cust_03039,rest_1350,681,8.88,50,9,Saturday,1,0,2.0,0,5,0
ord_004796,cust_01276,rest_1292,201,4.72,30,12,Wednesday,0,0,1.0,0,0,0
ord_004797,cust_03897,rest_0718,278,14.05,72,12,Monday,0,1,1.0,0,1,0
ord_004798,cust_02627,rest_0825,242,13.76,51,7,Sunday,1,1,1.0,0,0,1
ord_004799,cust_00705,rest_1454,886,9.93,37,11,Tuesday,0,0,1.0,1,4,0
ord_004800,cust_03183,rest_1320,434,3.88,25,19,Thursday,0,0,1.0,1,0,0
ord_004801,cust_04020,rest_0151,367,1.91,15,19,Saturday,1,1,1.0,1,1,0
ord_004802,cust_02209,rest_0764,233,13.14,59,17,Sunday,1,0,1.0,0,0,0
ord_004803,cust_04479,rest_0704,124,7.69,47,20,Friday,0,0,2.0,0,0,0
ord_004804,cust_00689,rest_1425,184,5.37,33,16,Sunday,1,1,1.0,0,1,0
ord_004805,cust_03029,rest_1355,652,14.07,59,13,Sunday,1,0,1.0,1,0,0
ord_004806,cust_03942,rest_0954,125,6.89,30,12,Sunday,1,0,1.0,0,0,0
ord_004807,cust_04707,rest_1412,153,1.97,19,12,Thursday,0,1,1.0,0,0,0
ord_004808,cust_01235,rest_1440,195,10.93,51,6,Saturday,1,0,1.0,0,0,0
ord_004809,cust_03112,rest_0694,428,2.97,31,13,Sunday,1,1,1.5,1,3,0
ord_004810,cust_03475,rest_1173,164,4.39,36,13,Thursday,0,0,1.0,1,2,0
ord_004811,cust_01008,rest_1454,251,2.04,17,3,Sunday,1,1,1.0,0,1,0
ord_004812,cust_00494,rest_0784,196,7.08,36,18,Saturday,1,1,1.2,0,0,0
ord_004813,cust_02289,rest_1106,260,3.38,20,18,Friday,0,0,1.0,0,0,0
ord_004814,cust_04617,rest_0141,336,13.71,64,13,Saturday,1,0,1.0,0,0,1
ord_004815,cust_04856,rest_0761,166,5.54,31,16,Monday,0,0,1.0,0,0,0
ord_004816,cust_02660,rest_1468,145,5.66,35,20,Friday,0,0,1.0,0,13,0
ord_004817,cust_01478,rest_1181,126,10.27,61,12,Sunday,1,1,1.0,1,1,0
ord_004818,cust_00824,rest_0363,266,11.25,51,12,Sunday,1,0,1.5,0,2,0
ord_004819,cust_00484,rest_1438,329,2.47,20,11,Friday,0,0,1.0,0,0,0
ord_004820,cust_02270,rest_1024,409,2.97,25,13,Sunday,1,0,1.2,0,10,0
ord_004821,cust_03560,rest_0115,159,11.61,60,18,Friday,0,0,1.0,1,0,0
ord_004822,cust_00669,rest_1320,487,4.97,28,11,Saturday,1,0,1.5,0,0,0
ord_004823,cust_04067,rest_1360,233,14.0,61,13,Friday,0,0,1.0,1,4,0
ord_004824,cust_03049,rest_1251,240,4.74,31,16,Saturday,1,0,1.0,1,3,0
ord_004825,cust_00554,rest_0676,278,3.69,30,12,Sunday,1,0,1.0,0,2,0
ord_004826,cust_04903,rest_0864,156,10.38,60,16,Tuesday,0,0,1.0,1,0,0
ord_004827,cust_02450,rest_0067,110,2.72,28,20,Saturday,1,0,1.2,1,0,0
ord_004828,cust_02395,rest_1358,291,10.46,55,21,Friday,0,0,1.5,0,0,0
ord_004829,cust_02491,rest_0186,155,3.23,23,23,Sunday,1,0,1.8,0,1,0
ord_004830,cust_01457,rest_0640,265,1.63,24,21,Monday,0,0,1.0,1,1,0
ord_004831,cust_03659,rest_0677,316,3.23,29,10,Saturday,1,0,1.0,0,0,0
ord_004832,cust_00179,rest_0674,529,9.35,45,13,Wednesday,0,0,1.0,0,1,0
ord_004833,cust_03622,rest_1440,170,12.56,68,12,Thursday,0,0,1.0,1,0,0
ord_004834,cust_01323,rest_1351,310,8.19,37,12,Saturday,1,0,2.0,0,0,0
ord_004835,cust_00316,rest_0314,321,2.0,20,21,Saturday,1,0,1.0,0,0,0
ord_004836,cust_01033,rest_0068,242,7.8,42,11,Sunday,1,1,1.2,0,0,0
ord_004837,cust_04013,rest_0012,116,6.08,32,7,Tuesday,0,0,1.2,0,1,0
ord_004838,cust_01710,rest_1247,306,14.63,66,20,Saturday,1,1,1.0,1,0,1
ord_004839,cust_02387,rest_0392,299,3.82,27,18,Sunday,1,0,1.0,1,10,0
ord_004840,cust_03116,rest_0022,592,10.77,48,13,Sunday,1,1,1.0,1,0,0
ord_004841,cust_03432,rest_0362,555,9.92,51,13,Thursday,0,0,1.0,0,0,1
ord_004842,cust_03082,rest_0292,120,3.28,26,8,Saturday,1,0,1.0,0,5,0
ord_004843,cust_00631,rest_1400,214,8.28,38,21,Wednesday,0,0,1.0,0,0,0
ord_004844,cust_03861,rest_0754,399,10.42,53,14,Friday,0,0,1.0,1,0,0
ord_004845,cust_02056,rest_0812,181,11.4,56,9,Sunday,1,0,1.0,0,0,0
ord_004846,cust_01073,rest_0881,211,7.43,41,14,Sunday,1,0,1.0,1,0,0
ord_004847,cust_02388,rest_1405,106,1.93,26,13,Sunday,1,1,1.8,0,0,0
ord_004848,cust_03281,rest_1437,315,6.57,40,12,Saturday,1,0,1.2,0,1,0
ord_004849,cust_04409,rest_0683,191,7.25,38,15,Saturday,1,0,1.8,1,0,0
ord_004850,cust_04813,rest_0446,219,7.9,33,21,Sunday,1,0,1.0,0,0,0
ord_004851,cust_00595,rest_1184,254,5.07,40,12,Thursday,0,1,1.0,1,0,0
ord_004852,cust_01278,rest_0275,202,5.18,38,12,Monday,0,0,1.0,0,0,0
ord_004853,cust_02276,rest_0094,317,1.04,19,12,Thursday,0,0,1.0,1,4,0
ord_004854,cust_04708,rest_0628,231,12.05,55,14,Saturday,1,0,1.0,1,0,0
ord_004855,cust_00984,rest_0719,67,4.25,29,11,Tuesday,0,0,1.0,0,6,0
ord_004856,cust_00067,rest_0824,248,5.22,40,20,Thursday,0,0,1.0,1,3,0
ord_004857,cust_02743,rest_0930,368,8.51,44,17,Saturday,1,0,1.5,0,7,0
ord_004858,cust_01343,rest_0126,209,12.25,58,8,Tuesday,0,0,1.0,1,0,0
ord_004859,cust_03232,rest_0567,312,12.68,54,22,Friday,0,1,1.0,0,0,1
ord_004860,cust_00105,rest_1315,412,12.57,54,12,Tuesday,0,0,1.0,0,2,0
ord_004861,cust_03315,rest_0718,199,4.3,24,17,Sunday,1,0,1.0,0,7,0
ord_004862,cust_00474,rest_1165,280,7.95,47,17,Thursday,0,1,1.0,0,6,0
ord_004863,cust_00351,rest_1228,150,5.9,29,12,Saturday,1,0,1.0,1,5,0
ord_004864,cust_01465,rest_0260,417,9.54,44,11,Saturday,1,1,1.0,0,5,0
ord_004865,cust_03916,rest_0281,208,3.1,21,12,Friday,0,0,1.0,1,0,0
ord_004866,cust_01742,rest_0931,387,1.66,16,13,Tuesday,0,0,1.0,1,2,0
ord_004867,cust_00673,rest_0971,264,10.16,45,20,Monday,0,0,1.0,0,0,0
ord_004868,cust_02316,rest_0463,231,11.55,54,20,Tuesday,0,0,1.0,0,0,1
ord_004869,cust_04225,rest_1268,260,11.32,57,13,Friday,0,0,1.2,0,0,0
ord_004870,cust_03628,rest_0779,381,7.28,37,8,Sunday,1,1,1.0,1,0,0
ord_004871,cust_02814,rest_0549,365,2.07,18,11,Thursday,0,0,1.0,0,2,0
ord_004872,cust_01323,rest_1078,117,2.79,32,18,Tuesday,0,0,1.8,0,0,0
ord_004873,cust_01876,rest_0497,191,8.17,38,14,Saturday,1,0,1.0,0,0,0
ord_004874,cust_00558,rest_0307,318,7.92,36,11,Monday,0,0,1.0,0,0,0
ord_004875,cust_00808,rest_0259,229,14.75,59,18,Wednesday,0,0,1.0,1,0,0
ord_004876,cust_03472,rest_1150,324,6.22,30,20,Monday,0,0,1.0,0,0,0
ord_004877,cust_02891,rest_0322,147,12.8,62,8,Thursday,0,0,1.0,1,2,0
ord_004878,cust_01708,rest_1373,330,1.57,19,8,Saturday,1,0,1.0,0,5,0
ord_004879,cust_00512,rest_0801,142,2.47,26,7,Sunday,1,0,1.0,0,0,0
ord_004880,cust_00270,rest_0466,174,9.77,55,22,Thursday,0,0,1.2,0,5,0
ord_004881,cust_00542,rest_1154,608,6.01,39,8,Monday,0,1,1.2,0,7,0
ord_004882,cust_01108,rest_0083,156,2.12,21,18,Sunday,1,0,2.0,0,3,1
ord_004883,cust_04933,rest_0655,122,10.28,47,11,Sunday,1,0,1.0,0,0,0
ord_004884,cust_00659,rest_1066,179,0.89,19,17,Sunday,1,0,1.5,1,1,0
ord_004885,cust_03093,rest_1442,360,8.73,40,11,Sunday,1,1,1.0,0,0,0
ord_004886,cust_01572,rest_0050,334,13.25,57,20,Monday,0,0,1.0,1,0,0
ord_004887,cust_04411,rest_0781,423,3.82,34,12,Thursday,0,1,1.0,0,4,0
ord_004888,cust_03086,rest_0488,94,9.78,51,8,Saturday,1,0,1.2,0,1,1
ord_004889,cust_04810,rest_0103,402,12.25,54,14,Wednesday,0,0,1.0,0,0,1
ord_004890,cust_01331,rest_1014,361,7.07,43,18,Sunday,1,1,2.0,0,0,0
ord_004891,cust_01904,rest_0157,553,6.42,45,10,Sunday,1,1,1.0,0,0,0
ord_004892,cust_00747,rest_0631,225,5.18,32,11,Wednesday,0,0,1.0,1,0,0
ord_004893,cust_02610,rest_0024,150,9.12,42,18,Thursday,0,0,1.0,0,13,0
ord_004894,cust_00315,rest_1499,650,2.9,26,12,Thursday,0,0,1.0,0,5,0
ord_004895,cust_03377,rest_0875,334,0.5,14,12,Tuesday,0,0,1.0,1,1,0
ord_004896,cust_04039,rest_0864,287,10.21,38,20,Wednesday,0,0,1.5,0,0,0
ord_004897,cust_04687,rest_1163,102,8.15,46,10,Thursday,0,1,1.2,1,0,0
ord_004898,cust_03189,rest_0769,621,7.35,39,21,Sunday,1,0,1.0,0,0,0
ord_004899,cust_04723,rest_1089,293,2.58,21,20,Sunday,1,0,1.0,0,0,0
ord_004900,cust_04882,rest_0386,382,3.75,32,20,Tuesday,0,0,1.0,1,9,0
ord_004901,cust_02939,rest_1123,77,4.45,36,11,Monday,0,0,1.8,1,0,0
ord_004902,cust_04013,rest_1358,232,4.7,28,12,Monday,0,0,1.0,0,2,0
ord_004903,cust_00385,rest_0666,303,6.28,43,12,Monday,0,0,1.0,1,0,0
ord_004904,cust_01982,rest_1331,380,4.07,30,20,Friday,0,0,1.5,1,0,0
ord_004905,cust_01053,rest_1376,455,9.09,46,20,Wednesday,0,0,1.0,1,0,0
ord_004906,cust_02582,rest_0139,232,9.13,39,13,Sunday,1,0,1.5,0,1,0
ord_004907,cust_04032,rest_0107,134,11.06,50,19,Friday,0,0,1.2,0,0,1
ord_004908,cust_02338,rest_1450,535,14.16,66,16,Sunday,1,0,1.0,0,2,0
ord_004909,cust_00465,rest_0696,107,2.1,18,8,Friday,0,0,1.2,0,3,0
ord_004910,cust_02514,rest_0894,140,3.28,25,21,Tuesday,0,1,1.0,1,0,0
ord_004911,cust_01483,rest_0190,357,9.38,40,18,Friday,0,0,1.0,0,0,0
ord_004912,cust_03443,rest_0207,425,5.31,28,7,Sunday,1,0,1.5,0,1,0
ord_004913,cust_02443,rest_1007,364,8.98,44,13,Sunday,1,0,1.8,1,0,0
ord_004914,cust_02936,rest_0407,526,1.88,23,18,Tuesday,0,0,1.0,0,4,0
ord_004915,cust_04566,rest_1073,193,3.53,24,19,Monday,0,1,1.0,1,1,0
ord_004916,cust_03140,rest_0299,491,3.16,34,10,Wednesday,0,0,2.0,1,0,0
ord_004917,cust_02728,rest_1372,160,5.5,42,11,Sunday,1,0,1.0,0,0,0
ord_004918,cust_02882,rest_0688,155,15.0,60,13,Friday,0,0,1.0,0,3,0
ord_004919,cust_04936,rest_0393,113,12.84,52,20,Monday,0,0,1.0,1,0,0
ord_004920,cust_04487,rest_0204,158,8.4,31,9,Thursday,0,0,1.0,0,0,0
ord_004921,cust_03644,rest_0279,558,1.9,25,13,Sunday,1,0,1.0,0,0,0
ord_004922,cust_02421,rest_1182,316,7.68,48,21,Thursday,0,0,1.8,0,0,0
ord_004923,cust_04859,rest_1198,209,11.41,67,21,Wednesday,0,0,1.0,0,0,0
ord_004924,cust_01677,rest_1462,229,0.81,22,21,Tuesday,0,0,1.0,0,0,0
ord_004925,cust_04226,rest_0787,521,12.37,55,23,Monday,0,0,1.0,1,0,0
ord_004926,cust_03976,rest_0911,661,2.61,24,6,Saturday,1,0,1.0,0,0,1
ord_004927,cust_00907,rest_1138,431,9.12,39,14,Wednesday,0,0,1.0,0,8,0
ord_004928,cust_00269,rest_0966,240,7.27,42,21,Friday,0,0,1.0,1,0,0
ord_004929,cust_01644,rest_0174,159,3.59,33,21,Thursday,0,0,1.0,0,0,0
ord_004930,cust_00413,rest_0117,308,11.52,62,18,Sunday,1,0,1.0,0,0,0
ord_004931,cust_02615,rest_1266,125,6.02,40,16,Saturday,1,0,1.0,1,1,0
ord_004932,cust_04019,rest_0177,418,12.18,62,19,Saturday,1,0,1.2,0,0,1
ord_004933,cust_03848,rest_0914,281,13.99,54,12,Saturday,1,0,1.0,0,0,0
ord_004934,cust_01401,rest_1132,164,11.29,52,19,Monday,0,0,1.8,1,4,0
ord_004935,cust_03256,rest_0374,268,0.68,15,16,Monday,0,0,1.0,0,0,0
ord_004936,cust_02535,rest_0709,302,9.19,46,19,Saturday,1,1,1.2,0,8,0
ord_004937,cust_03622,rest_1469,122,14.3,63,9,Friday,0,0,2.0,0,2,0
ord_004938,cust_03142,rest_1320,446,13.83,65,8,Tuesday,0,0,1.0,1,0,0
ord_004939,cust_04397,rest_0922,357,13.69,68,22,Sunday,1,0,1.0,0,0,0
ord_004940,cust_04375,rest_0872,171,5.53,30,9,Friday,0,1,1.0,0,0,0
ord_004941,cust_01411,rest_1346,272,6.06,42,13,Saturday,1,0,1.0,1,0,0
ord_004942,cust_04447,rest_0448,148,10.32,65,15,Saturday,1,0,1.0,0,5,0
ord_004943,cust_00994,rest_1039,130,14.78,57,20,Sunday,1,0,1.0,1,0,0
ord_004944,cust_01353,rest_0057,139,8.39,42,8,Wednesday,0,0,1.0,0,2,0
ord_004945,cust_04080,rest_1048,234,5.61,42,22,Sunday,1,0,1.0,0,2,0
ord_004946,cust_02829,rest_0012,287,12.95,51,13,Thursday,0,0,1.5,0,1,0
ord_004947,cust_00314,rest_0722,423,5.8,34,8,Thursday,0,0,1.5,0,0,0
ord_004948,cust_02305,rest_0043,162,4.01,36,6,Sunday,1,0,1.0,1,0,0
ord_004949,cust_01777,rest_0698,385,13.55,63,20,Thursday,0,0,1.0,0,2,1
ord_004950,cust_04916,rest_1315,188,11.6,64,7,Sunday,1,0,1.0,0,0,1
ord_004951,cust_03139,rest_1213,116,7.93,41,13,Sunday,1,1,1.0,0,0,0
ord_004952,cust_02856,rest_0404,382,14.73,58,20,Sunday,1,0,1.0,0,0,0
ord_004953,cust_02848,rest_0259,144,7.58,41,12,Sunday,1,1,1.5,1,3,0
ord_004954,cust_02978,rest_0776,190,5.75,34,12,Monday,0,0,1.0,0,5,0
ord_004955,cust_01816,rest_0515,203,9.25,37,13,Wednesday,0,0,1.5,0,0,0
ord_004956,cust_02809,rest_0863,355,10.71,62,18,Sunday,1,0,1.0,0,4,0
ord_004957,cust_02984,rest_0479,451,11.1,46,22,Sunday,1,0,1.0,0,0,1
ord_004958,cust_03911,rest_0704,295,10.26,46,13,Monday,0,0,1.0,0,8,0
ord_004959,cust_02212,rest_1165,162,1.56,28,6,Tuesday,0,1,1.2,0,5,0
ord_004960,cust_03934,rest_1347,249,8.42,55,13,Monday,0,0,1.0,1,15,0
ord_004961,cust_04836,rest_0042,355,13.16,54,22,Saturday,1,0,1.0,1,0,0
ord_004962,cust_00734,rest_1436,306,2.28,30,20,Sunday,1,0,1.0,0,5,0
ord_004963,cust_00860,rest_0880,327,4.12,27,20,Sunday,1,0,1.5,0,0,0
ord_004964,cust_02384,rest_1256,176,1.08,17,20,Sunday,1,0,1.0,0,1,1
ord_004965,cust_03996,rest_0945,157,11.15,64,16,Friday,0,0,1.0,1,0,0
ord_004966,cust_00696,rest_0901,722,1.05,19,19,Friday,0,0,1.0,0,0,0
ord_004967,cust_02491,rest_1489,143,10.45,56,18,Friday,0,0,1.2,0,0,1
ord_004968,cust_01764,rest_0515,183,1.45,26,12,Thursday,0,1,1.0,0,0,0
ord_004969,cust_00080,rest_0706,156,8.14,37,12,Thursday,0,0,1.0,1,0,0
ord_004970,cust_04203,rest_0390,284,0.83,24,20,Saturday,1,0,1.0,1,3,0
ord_004971,cust_00489,rest_1300,117,6.03,27,9,Monday,0,0,1.0,0,0,0
ord_004972,cust_03350,rest_1426,95,11.07,48,18,Sunday,1,1,1.0,1,0,1
ord_004973,cust_00271,rest_1477,194,4.79,38,12,Sunday,1,0,1.0,0,0,0
ord_004974,cust_03668,rest_0051,573,2.7,20,16,Wednesday,0,1,1.8,0,1,0
ord_004975,cust_00419,rest_1128,145,3.05,23,18,Sunday,1,0,1.0,1,0,0
ord_004976,cust_03215,rest_0918,327,12.8,59,20,Sunday,1,0,1.0,0,0,1
ord_004977,cust_01067,rest_1334,511,2.17,19,14,Sunday,1,0,1.0,1,3,0
ord_004978,cust_04784,rest_0839,142,14.87,67,19,Wednesday,0,1,1.0,1,0,0
ord_004979,cust_00481,rest_1388,288,3.58,23,22,Wednesday,0,0,1.0,0,0,0
ord_004980,cust_04140,rest_0715,168,8.35,40,10,Thursday,0,1,1.0,0,3,0
ord_004981,cust_01125,rest_0202,215,14.54,66,12,Friday,0,0,1.0,0,0,0
ord_004982,cust_00779,rest_0682,390,10.75,56,17,Friday,0,0,1.0,0,3,0
ord_004983,cust_03400,rest_1340,256,14.58,59,15,Tuesday,0,0,1.0,0,0,0
ord_004984,cust_03351,rest_0574,66,11.64,56,17,Tuesday,0,0,1.0,1,2,0
ord_004985,cust_02340,rest_0371,280,1.85,25,7,Monday,0,0,1.5,0,2,0
ord_004986,cust_01655,rest_0418,138,4.79,26,20,Saturday,1,0,1.0,0,0,0
ord_004987,cust_01995,rest_0511,200,12.65,62,2,Wednesday,0,0,1.0,0,0,1
ord_004988,cust_02648,rest_1354,373,6.44,31,19,Monday,0,0,1.0,1,5,0
ord_004989,cust_01857,rest_0103,304,10.85,47,12,Tuesday,0,0,1.0,0,0,0
ord_004990,cust_04882,rest_0035,167,3.63,28,13,Sunday,1,1,1.0,0,0,0
ord_004991,cust_03968,rest_0632,153,7.57,34,21,Friday,0,0,1.8,1,0,0
ord_004992,cust_02544,rest_0309,147,7.52,45,21,Friday,0,1,1.0,0,0,0
ord_004993,cust_03565,rest_0067,221,10.84,59,21,Saturday,1,0,1.0,0,0,0
ord_004994,cust_02833,rest_1298,445,5.26,29,8,Saturday,1,1,1.0,0,7,0
ord_004995,cust_04815,rest_1085,192,9.36,47,19,Monday,0,0,1.0,0,1,0
ord_004996,cust_04144,rest_0050,323,5.54,40,18,Monday,0,0,1.0,0,5,0
ord_004997,cust_02107,rest_0983,405,12.12,60,22,Sunday,1,0,1.0,1,9,0
ord_004998,cust_01178,rest_0653,272,3.16,26,19,Monday,0,0,1.0,1,0,0
ord_004999,cust_01164,rest_0094,277,4.55,37,19,Thursday,0,0,1.0,1,6,0
ord_005000,cust_04516,rest_0466,222,10.9,58,6,Saturday,1,1,1.0,0,8,1
ord_005001,cust_04510,rest_0623,83,13.31,45,16,Wednesday,0,0,1.0,0,0,0
ord_005002,cust_00013,rest_1215,431,14.1,55,22,Thursday,0,0,1.5,1,0,1
ord_005003,cust_00824,rest_0239,165,3.22,29,9,Thursday,0,0,1.0,0,0,0
ord_005004,cust_02068,rest_1302,357,2.46,27,19,Thursday,0,0,1.8,1,0,0
ord_005005,cust_04755,rest_0528,216,0.66,14,17,Thursday,0,0,1.0,1,4,0
ord_005006,cust_03454,rest_0706,225,5.37,40,12,Friday,0,0,1.0,1,0,0
ord_005007,cust_02002,rest_1049,235,2.51,31,12,Monday,0,0,1.0,1,0,0
ord_005008,cust_01728,rest_1202,205,5.23,37,1,Friday,0,1,1.0,0,0,0
ord_005009,cust_04269,rest_1369,288,4.56,33,13,Thursday,0,0,1.0,0,0,0
ord_005010,cust_00243,rest_1208,450,4.66,32,13,Sunday,1,0,1.0,1,0,0
ord_005011,cust_00510,rest_0205,218,13.99,56,21,Friday,0,1,1.0,0,0,1
ord_005012,cust_03678,rest_1466,52,14.27,67,20,Saturday,1,0,1.0,1,0,0
ord_005013,cust_03301,rest_1324,301,8.23,46,21,Monday,0,0,1.2,0,0,1
ord_005014,cust_04972,rest_0108,238,10.18,47,13,Monday,0,0,1.2,0,0,0
ord_005015,cust_02891,rest_1105,221,2.14,27,23,Friday,0,0,1.5,0,0,0
ord_005016,cust_02574,rest_0888,380,1.46,21,13,Monday,0,0,1.0,0,4,1
ord_005017,cust_04476,rest_0457,233,3.59,25,16,Wednesday,0,0,1.0,0,0,0
ord_005018,cust_00929,rest_0897,367,12.52,47,9,Tuesday,0,1,1.0,1,0,0
ord_005019,cust_00394,rest_1043,253,6.79,48,6,Saturday,1,0,1.0,1,2,0
ord_005020,cust_01273,rest_1331,616,13.36,55,12,Sunday,1,0,1.0,0,0,0
ord_005021,cust_00127,rest_0656,104,7.98,45,18,Saturday,1,0,1.8,0,1,0
ord_005022,cust_03202,rest_0706,357,11.16,50,20,Friday,0,0,1.0,0,0,0
ord_005023,cust_00156,rest_1243,211,8.66,41,17,Monday,0,0,1.0,0,3,0
ord_005024,cust_00437,rest_0735,133,4.28,25,23,Friday,0,0,1.0,1,0,0
ord_005025,cust_03625,rest_1262,297,2.07,27,12,Tuesday,0,0,1.0,0,0,0
ord_005026,cust_04324,rest_0772,343,9.11,60,12,Saturday,1,0,1.0,0,4,0
ord_005027,cust_04670,rest_1031,101,12.45,52,7,Friday,0,0,1.0,0,6,0
ord_005028,cust_02745,rest_0745,352,0.73,14,12,Wednesday,0,0,1.0,0,0,0
